bring	0.142972435515
makes	0.143817907143
research	0.149954382068
century	0.150543355858
east	0.150617033775
learn	0.150739858087
step	0.151231502994
though	0.152709785973
based	0.154094071452
run	0.15677628985
soon	0.157948744719
director	0.158298599318
young	0.160529290062
period	0.161787531996
third	0.163024155989
tried	0.163808332393
professor	0.164264311243
thousands	0.167010283979
across	0.168364222168
easy	0.168440986549
death	0.16902996468
eye	0.170853169617
bad	0.171162074483
majority	0.171600066167
future	0.17172897136
development	0.173434115478
takes	0.175068022177
control	0.175353938895
ground	0.175614026627
major	0.177752641777
lives	0.18137572158
percent	0.182616601517
level	0.184312031683
basis	0.185614583822
age	0.186627422768
nation	0.187188164592
sit	0.188258251327
stand	0.188472585438
leave	0.189304130668
sat	0.190675630528
longer	0.190675630528
water	0.191106799073
stop	0.192186596949
book	0.192429921906
power	0.192646325264
hope	0.192998210868
hour	0.194870699116
six	0.194897896065
process	0.194979497133
extent	0.196997192353
joining	0.199573801861
seemed	0.199601294944
air	0.20023411669
hours	0.20031672668
sort	0.202940870506
getting	0.203218020791
impact	0.208097002249
interest	0.209360507371
break	0.212662928274
relationship	0.21376933935
view	0.21459388639
sound	0.217592479305
hell	0.217707121814
dollars	0.217907819053
says	0.221999258882
position	0.222491672727
continue	0.22376875426
true	0.224175887191
having	0.224234080207
senate	0.225574676237
information	0.226802323321
nature	0.228444603014
mother	0.231807128025
business	0.231984826261
light	0.232073702652
minutes	0.233171342898
former	0.233498204074
international	0.236660628921
child	0.236720519217
washington	0.236930200318
corner	0.239424166558
ready	0.240057446823
article	0.240903259533
bed	0.241357052005
everything	0.242296395049
open	0.242721281369
involved	0.243876644016
worry	0.244364033539
education	0.244729934971
working	0.245309910116
university	0.247054497224
human	0.247944791246
goes	0.248529078475
heat	0.249021720266
evidence	0.250163099325
reasons	0.250317570065
nt	0.251493346668
real	0.254290844415
form	0.255039897246
exactly	0.258017641637
move	0.260572786327
risk	0.261808423476
looks	0.262030577112
agree	0.262284606209
parts	0.264481796748
expect	0.265248650064
administration	0.265376590699
board	0.266979036919
questions	0.267460926027
college	0.26771815235
cost	0.269393847318
example	0.271854629315
late	0.272374470158
north	0.27537569087
system	0.276096457375
aware	0.276391661521
father	0.277410014466
saying	0.277837777372
walked	0.281042917247
later	0.281109252131
quarter	0.281175597148
variety	0.281441078616
west	0.283037384504
word	0.283871123447
street	0.284974115374
black	0.285811584263
sides	0.286449142435
effect	0.288873681778
bush	0.29165154987
ought	0.291787511202
court	0.295337529092
chairman	0.295440365309
wife	0.29547464946
expected	0.296882635017
decided	0.296985837794
yet	0.297881290651
rights	0.298122689901
sitting	0.298364223405
along	0.29839873916
results	0.298571359092
area	0.299400891184
once	0.301585981634
increase	0.303677291367
read	0.30469171251
afford	0.305007015257
society	0.307431971528
chief	0.307678739777
force	0.308490538387
game	0.308561201336
given	0.308596537122
making	0.308914688643
road	0.309126919214
today	0.312608113972
support	0.312608113972
feet	0.312857841779
realize	0.315542547311
probably	0.317269509667
meet	0.319909166199
quite	0.320417240356
problems	0.321398779385
window	0.321435175319
short	0.321872164604
community	0.32252847408
direction	0.326340028176
focus	0.328591315426
quality	0.328924462712
south	0.332344707434
ability	0.332755458447
political	0.332942291954
los	0.333054430651
series	0.333727871575
pick	0.334927684427
effort	0.335716866846
behind	0.33729954697
needed	0.337563888648
truth	0.338585002107
surprised	0.339191241231
understanding	0.340444288475
taking	0.341395979441
purpose	0.345146849608
anyone	0.346417223949
called	0.346880101138
return	0.347343472195
determine	0.34811685764
himself	0.351926482787
within	0.352160814348
bank	0.35333437248
america	0.355809215445
list	0.35612449276
key	0.358020978227
doubt	0.358932654105
recent	0.359051709567
situation	0.362278606313
gone	0.364523648789
secretary	0.365006242948
millions	0.365046483345
held	0.365489373969
author	0.365811760163
edition	0.366215079733
almost	0.369495846376
hundreds	0.369536504942
vice	0.37030974182
report	0.370961958172
without	0.371860357985
social	0.373252459901
walk	0.373457557653
several	0.374731330168
full	0.375637569575
executive	0.37654570398
special	0.37716597709
thinking	0.377787137361
food	0.378118786466
oil	0.379697587622
decade	0.379780841621
npr	0.380489145725
certain	0.382579113579
congress	0.38283058694
angeles	0.383082205997
free	0.383333970922
piece	0.383459908136
arms	0.383795919358
program	0.384048098489
fall	0.38497401013
led	0.385311195303
toward	0.385522069055
season	0.387933294794
decision	0.388103007373
general	0.38840016406
rid	0.38891004904
lack	0.389250305238
million	0.389335410957
according	0.390357982563
price	0.390699375511
waiting	0.391468492268
iraq	0.391639592233
wish	0.392110465011
sign	0.392967907505
together	0.393698067019
nations	0.394644805266
easier	0.394946473487
common	0.396501228663
na	0.396544495859
growing	0.397627579072
choice	0.400674661206
context	0.401549197308
considered	0.403787268101
party	0.404447725188
range	0.407587590015
department	0.408698602342
salt	0.409500294773
myself	0.410258810011
month	0.411287149719
happens	0.412856701416
town	0.414747681828
higher	0.415515425614
ones	0.41678291093
source	0.417236482232
degree	0.417327253364
vote	0.417963183061
mouth	0.418099574944
body	0.418236009674
interesting	0.41855452416
gave	0.41905551937
field	0.419785272925
imagine	0.419876578398
paper	0.420927973373
wide	0.421248469026
present	0.421981919877
reached	0.422257283607
lost	0.4248819839
win	0.425112979322
cut	0.426826174766
wall	0.428965560776
allowed	0.431209256988
differences	0.431490535807
subject	0.431584335911
decades	0.432476448789
buy	0.433464605033
senior	0.434927433486
editor	0.435542347085
kids	0.43630036099
security	0.437107203055
issues	0.437963143404
worked	0.438058352104
hold	0.438868469878
forward	0.440253932796
someone	0.440493253065
interested	0.441020222332
possibility	0.44217219776
rate	0.442797462641
nice	0.443905910569
guy	0.444050699529
final	0.444582005752
seat	0.445065576097
san	0.447734880639
advantage	0.45007793849
standing	0.450469680072
friend	0.450714698122
lead	0.451991025086
touch	0.455842667113
talked	0.456289293483
worst	0.457582133519
guess	0.457881028563
explain	0.45912864356
studies	0.460079233785
friends	0.464054151653
trade	0.464155256177
picture	0.464813009931
happy	0.464813009931
interview	0.46557319651
knows	0.466334716049
team	0.467148478052
speak	0.468933916271
afraid	0.469291886427
chair	0.470213738267
main	0.470418860237
conference	0.470983445709
kinds	0.470983445709
listen	0.471754519739
bill	0.473559034339
company	0.47547485215
medium	0.476461944525
ahead	0.47812950398
thanks	0.47812950398
kitchen	0.479174989516
pepper	0.479227329917
wake	0.479332029648
economy	0.479384388981
due	0.480958111497
soviet	0.481063229368
realized	0.483435133035
stood	0.483646597181
foot	0.483752367879
hit	0.483805262889
opened	0.486671202903
importance	0.487524015119
republican	0.493108491932
became	0.493270653045
learned	0.496417728279
share	0.497071704282
cause	0.500466358212
cover	0.502008168567
brought	0.502284068761
leader	0.50294694523
caught	0.503278763263
strong	0.504553086189
concerned	0.504553086189
hospital	0.50879068312
reach	0.510306154901
population	0.51036238517
services	0.510474867554
impossible	0.511488522147
address	0.511996238038
words	0.51414649524
turns	0.516307451684
provide	0.516992098933
minute	0.51744913079
appear	0.51744913079
civil	0.517677827205
market	0.518421923369
charge	0.51859381907
killed	0.519396899836
necessary	0.519684074667
gon	0.521411122868
feeling	0.522392840751
began	0.522566315681
send	0.522624156059
fun	0.524653437752
presence	0.525642520663
art	0.526400401017
value	0.526517115471
among	0.527451962019
letter	0.529386461797
responsible	0.530386395358
reduce	0.53091670549
defense	0.532334039841
democratic	0.532452360093
born	0.532511532309
died	0.536912801375
union	0.537511003235
midst	0.537511003235
write	0.538709884554
greater	0.539912084579
central	0.540393897949
low	0.541721647538
decide	0.541782096349
military	0.542871616179
voice	0.542871616179
single	0.543903122943
grew	0.545790436341
played	0.545790436341
lived	0.54633990578
site	0.546706605337
careful	0.547012424997
joins	0.54731846016
near	0.548667582765
whatever	0.549712964677
weapons	0.549774536164
plan	0.550205781163
service	0.55051407569
police	0.551254876692
account	0.552616302515
leading	0.553174481862
drug	0.553236546096
shot	0.553671244263
often	0.553733379535
latest	0.553795523698
join	0.556351121134
george	0.556413641034
meeting	0.556726375606
breath	0.557540540999
committee	0.558105089405
effects	0.559299329271
shown	0.560875717506
husband	0.562077611093
meant	0.562267688191
cup	0.563727716327
pretty	0.563854907566
themselves	0.564427729564
tonight	0.56461883825
countries	0.565001308096
base	0.565511792412
economic	0.565703378835
tens	0.56595895894
peace	0.566022877475
act	0.566342611334
church	0.567431470572
note	0.56878031202
americans	0.569681872656
pulled	0.569746341517
supreme	0.56981081995
happening	0.570068829452
create	0.571490628133
allow	0.572332975023
average	0.572332975023
factor	0.572657390129
percentage	0.573111978787
forth	0.573306948255
sudden	0.573436976544
respond	0.573567043775
total	0.57591493977
science	0.577093664962
lose	0.579328912461
threat	0.580186615477
responsibility	0.580450865246
maybe	0.581641982962
hundred	0.583434807313
appears	0.584100699013
cold	0.584700875744
moved	0.586439393312
reported	0.592172069291
guys	0.594623024432
clinton	0.595443092934
biggest	0.595785245699
available	0.596744709991
wonder	0.596881949519
others	0.598945763708
lower	0.599221681431
similar	0.599428734824
miles	0.599428734824
success	0.599843137987
seven	0.600742370332
opposite	0.601504716224
closer	0.602268402665
deep	0.602546440114
surface	0.602824655679
add	0.603103049588
begin	0.603103049588
anybody	0.604847066396
protect	0.605056819832
twice	0.60694917351
son	0.607019419281
rise	0.607370818671
started	0.608215339077
attempt	0.608779266417
watch	0.609555864088
experience	0.610546273826
local	0.612107209766
policy	0.612249391624
ran	0.612462751728
page	0.614030603546
stories	0.614387724265
building	0.615174425065
participate	0.615246014034
outside	0.615460851774
access	0.61603427253
parents	0.616177746096
associated	0.616321267076
serve	0.616823964342
changed	0.61689582576
music	0.6171833904
space	0.619273948006
goal	0.619346215995
fight	0.621011707504
either	0.621156835152
paid	0.621592509305
mistake	0.621665164175
fair	0.622028620956
loss	0.622683610663
steps	0.62363145428
mass	0.62414268975
agency	0.624435094732
california	0.624727696718
trouble	0.625166969664
surprise	0.625386772865
pressure	0.626413994622
shoulder	0.626560939127
message	0.62884495982
attack	0.631958726698
arm	0.631958726698
type	0.632405378588
plenty	0.632405378588
gets	0.633001629901
related	0.633524022158
picked	0.633972287618
response	0.634271388513
fell	0.637123168297
places	0.637650544782
forced	0.642730957198
respect	0.643417950985
round	0.644641963018
running	0.644871849824
sun	0.644948505809
areas	0.64517855498
occurred	0.645946266832
europe	0.646099972189
suggest	0.646330632272
alone	0.646407546198
quick	0.646407546198
stage	0.646792320283
eight	0.646869316025
yourself	0.647177435571
certainly	0.650736612122
streets	0.652215261549
staff	0.652293224835
rule	0.652761298689
neck	0.657312212951
writer	0.658022683043
following	0.658496976299
analysis	0.659209388805
closed	0.659288617936
stock	0.659526392091
largest	0.659843626935
met	0.660002331297
land	0.660876243473
prepared	0.660955777304
represented	0.66254952031
hair	0.662789087007
francisco	0.663268617216
creation	0.663748677488
press	0.663908815573
proud	0.66414913347
bowl	0.664229268996
nearly	0.665031438567
sight	0.665192050433
raised	0.665754660186
foreign	0.66647908818
eastern	0.667608383532
natural	0.66793157944
organization	0.668740623046
check	0.670444536323
highest	0.670688499151
worth	0.6709325991
justice	0.671258279267
data	0.671258279267
build	0.672481759694
inside	0.672563447738
effective	0.673708696612
fourth	0.674200443577
abc	0.674364483043
correspondent	0.674446526017
length	0.674692747973
southern	0.677245249195
absence	0.678154593641
knowledge	0.678320133754
levels	0.678320133754
telling	0.679065846107
interests	0.679729778179
assistant	0.680311552522
raise	0.680810837285
potential	0.681060695082
destruction	0.681144012968
manner	0.681394062576
comment	0.685078094153
changes	0.685667082207
pocket	0.685751288602
disease	0.685835511327
bear	0.687354320078
favor	0.688115720943
budget	0.688963290458
record	0.690578243911
already	0.690663408041
player	0.690748588875
none	0.691174743832
speed	0.691260025027
safety	0.691430637672
nineteenth	0.691515969135
necessarily	0.6939120827
shape	0.695115115275
class	0.695115115275
kill	0.695545578668
positive	0.69563172257
medical	0.69563172257
groups	0.696235208796
twentieth	0.697358198634
protection	0.697877482652
taste	0.698310694141
consider	0.699525990307
dark	0.700396145841
sleep	0.700657532838
sent	0.700919077249
worse	0.701180779265
die	0.702666743518
glass	0.703192417759
dead	0.704333566119
relations	0.704949274855
girl	0.705213417477
current	0.705918584236
weekend	0.706359895606
returned	0.706359895606
calls	0.706359895606
generation	0.707686526762
believed	0.707863717496
region	0.708040980552
environmental	0.709017222774
test	0.710530290437
arts	0.713303058364
energy	0.714561102436
dozen	0.714741120877
works	0.715371773694
greatest	0.715371773694
discussion	0.715461941759
john	0.716093642935
agreement	0.71627429788
jury	0.717088176377
vast	0.717269245582
critical	0.717812906594
tax	0.718084992527
stairs	0.718357249028
welcome	0.718538848229
married	0.718811389488
race	0.720267838497
verge	0.720450238534
environment	0.721546250427
private	0.72227846469
career	0.722736726294
cancer	0.724390483459
hole	0.724666722935
significantly	0.725681106941
portion	0.726142974986
shook	0.726327859825
influence	0.72706818727
catch	0.729483004554
published	0.730135448367
families	0.732379869289
sex	0.732755069729
version	0.733130594596
ten	0.73341245149
rules	0.733788545457
herself	0.736430362314
birth	0.736525010779
benefit	0.736525010779
serious	0.737188128233
participants	0.737282942005
addition	0.738042198285
parking	0.741666904218
evening	0.742146099326
prove	0.74243387039
medicine	0.742625823755
blood	0.743298329447
appeared	0.744550038165
king	0.74483940707
scene	0.745128968909
mirror	0.745998814607
model	0.746482816086
web	0.749203237843
coast	0.749593264346
boil	0.749983641435
blame	0.751156882532
murder	0.752824418446
straight	0.753316091183
stuff	0.75351291624
cases	0.754005369499
lay	0.754005369499
ball	0.754103927194
ensure	0.754202507261
kept	0.754399734549
friday	0.754991954389
served	0.755090736257
hall	0.755288367424
simply	0.755486088567
review	0.756872662777
harder	0.757567613519
beyond	0.757766375299
skillet	0.759559336716
conclusion	0.759659163054
prison	0.759858884594
grow	0.759958779818
handle	0.760158639224
earlier	0.761459972055
unable	0.76196152481
sounds	0.762664673194
standard	0.763570397155
student	0.763671149848
examine	0.763872725383
save	0.764074394521
improve	0.764679964429
powerful	0.765488706715
written	0.76833122399
conversation	0.769146800722
visit	0.769248855588
admit	0.769555164157
kid	0.769555164157
track	0.769759489958
minds	0.770680147549
credit	0.77088500344
officer	0.773350841048
trial	0.773453888737
safe	0.773556960882
points	0.775002545371
condition	0.775105985762
trip	0.775105985762
fast	0.775416454844
remains	0.775519993879
forces	0.775519993879
glad	0.775623557605
survey	0.777283944744
included	0.777908230163
tip	0.778950704216
everyone	0.779263935013
pull	0.78020498518
starting	0.780309672292
consistent	0.782093225032
especially	0.783145805484
physical	0.783356628052
events	0.783989710499
bunch	0.784517985083
direct	0.785046903042
weight	0.786212794969
baby	0.789087870079
recognize	0.789087870079
sexual	0.789836377311
factors	0.790157561461
fraction	0.79047898332
larger	0.790586176825
findings	0.791874566839
democrats	0.793166790401
conducted	0.793382535305
simple	0.794246588277
cbs	0.796957887393
balance	0.797720094276
forget	0.797829090257
further	0.79848364122
depends	0.801001932175
search	0.801111755031
image	0.802321642935
contact	0.802983005218
sake	0.802983005218
station	0.805638572108
impression	0.805638572108
passed	0.806082749576
movement	0.806527381795
designed	0.80686115495
described	0.806972469697
media	0.807083812982
tough	0.807529471802
action	0.808198818683
coffee	0.809988803626
boy	0.810661954598
perhaps	0.810886570316
upper	0.812574901386
armed	0.813930307891
follow	0.81415662081
republicans	0.81426982151
popular	0.814609600754
placed	0.815403454317
era	0.81574412199
summer	0.81574412199
journal	0.816312495951
stepped	0.816540053977
freshly	0.816995528042
gotten	0.817223444333
store	0.818707822869
names	0.819051093456
hurt	0.819280091343
doctor	0.819280091343
israel	0.819623814734
details	0.82134652418
distance	0.821576735943
solution	0.821691887603
radio	0.821807069803
bother	0.822268104328
huge	0.822960575081
color	0.823538478668
term	0.823885590302
spirit	0.824348837793
measure	0.825741552451
growth	0.825857813857
above	0.825974106396
copy	0.826090430082
sky	0.827138747699
meaning	0.82772224165
exception	0.827839034573
affairs	0.828189601912
pan	0.828423470782
council	0.829008694536
concern	0.829829334914
count	0.830533977278
wrote	0.830886727655
crime	0.831239764782
learning	0.832772917295
scale	0.833364035505
fear	0.833719093011
choose	0.834074441031
mention	0.834074441031
visual	0.834311501344
row	0.834786010522
knees	0.835142232947
accept	0.835379876992
noted	0.835736587059
lots	0.835974556644
pair	0.836450887355
crisis	0.836570051708
trust	0.83704703636
product	0.837763497037
joint	0.838600864428
required	0.840280458441
wondered	0.840280458441
sorry	0.840520931582
dealing	0.840520931582
liked	0.841363637702
prevent	0.841484157886
limited	0.841484157886
equal	0.841966573356
stared	0.843295985637
gives	0.843659260005
older	0.843901611843
mental	0.843901611843
describe	0.845723574305
per	0.84584531067
de	0.845967081169
african	0.845967081169
association	0.846698422036
moments	0.847430996539
surprising	0.848164808849
gulf	0.848654706794
red	0.849390591435
resources	0.849759001876
status	0.849881874838
associate	0.851112520269
western	0.851852584887
beat	0.851976051692
attorney	0.852099553607
prime	0.852346662849
mile	0.852593912775
primary	0.852841303543
task	0.855074184975
television	0.855447450561
anywhere	0.855447450561
pass	0.855821037235
develop	0.856070273673
movie	0.85619494555
smile	0.856943729325
laws	0.858319861631
jobs	0.858319861631
poor	0.858946820715
books	0.860077632965
larry	0.861085277227
daily	0.861211397304
project	0.861337554017
freedom	0.861589977437
beautiful	0.862221678613
tomorrow	0.862474616583
fit	0.86348784418
spoke	0.864376361624
whom	0.865394041016
particular	0.866158868596
listening	0.866925045476
won	0.86820501835
billions	0.86820501835
playing	0.868718065642
active	0.869488774774
function	0.870003341756
expense	0.871550710905
hill	0.871550710905
debate	0.871809142619
solve	0.871938416167
handful	0.872197078761
date	0.872326467852
campaign	0.872326467852
eat	0.873362970687
integral	0.873622483382
teachers	0.874012043416
collapse	0.87427194437
authority	0.875704186502
investigation	0.875834624852
argue	0.876487404897
followed	0.87661807873
management	0.87661807873
studios	0.87753389813
awful	0.877795915925
texas	0.877926984127
emergency	0.878058091896
avoid	0.878189239257
fellow	0.878189239257
turning	0.878976956187
writing	0.878976956187
annual	0.87910838136
rather	0.879239846317
loved	0.879239846317
fire	0.880029472865
summary	0.880688593468
complete	0.880688593468
fine	0.881216611141
event	0.881348715927
reality	0.88148086091
successful	0.881613046113
section	0.881745271561
language	0.882407003339
exchange	0.882539470774
election	0.882671978626
saddam	0.882937115681
cook	0.883335125009
challenge	0.883467875884
gas	0.883600667348
desk	0.883600667348
gun	0.883733499428
scope	0.885064059543
nine	0.885864356727
shut	0.885864356727
plane	0.887469388976
received	0.888274135004
guilty	0.888811461991
wind	0.889618701037
bathroom	0.890967442748
e-mail	0.89204946008
compared	0.892455912596
determined	0.892591481345
notice	0.892727092425
financial	0.893541649367
itself	0.893541649367
box	0.893949501469
games	0.894902648544
finger	0.895448244698
upon	0.896404690381
earth	0.89654149759
miss	0.897089157791
reports	0.897226180818
height	0.899149056428
sample	0.900113696322
perfect	0.900251677095
particularly	0.900804038991
struck	0.902188025127
blind	0.902326666623
nuclear	0.903715521282
danger	0.903715521282
include	0.903854651343
hot	0.906086815496
moving	0.906086815496
becoming	0.906786726174
familiar	0.906786726174
chicago	0.906786726174
ai	0.907207214652
worried	0.907908934762
directly	0.908611790527
using	0.90903405063
pointed	0.909738731105
individual	0.909738731105
walks	0.911434644026
daughter	0.911717941154
independent	0.911717941154
teacher	0.912001423202
stages	0.912001423202
strength	0.912426993527
battle	0.912995070105
opening	0.91313720543
internet	0.913279387288
character	0.91342161571
cnn	0.914133457341
schools	0.91456112304
keeping	0.91484646765
spending	0.91484646765
tend	0.915989724597
institute	0.916562483641
aspects	0.91742304102
nowhere	0.917853960006
roof	0.917997694735
tired	0.919149288335
plans	0.919726232269
canada	0.919726232269
wondering	0.919870588089
notion	0.919870588089
sell	0.920882424584
northern	0.920882424584
al	0.921171954249
seconds	0.921461677063
fresh	0.921461677063
hussein	0.921896624002
actually	0.922186830816
glimpse	0.922477231684
grand	0.92305861662
english	0.92305861662
progress	0.923932155932
teaching	0.924077916794
although	0.924953510804
drop	0.925684523402
drive	0.925830873692
minister	0.926123722308
waste	0.926710012619
cool	0.92685670895
seeing	0.927150250348
charged	0.928179210509
tears	0.929948833936
presented	0.930540314425
w	0.930688310501
